,property_type,sector,price,bedRoom,bathroom,balcony,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_category,floor_category
2655,flat,sector 69,1.7,4,4,2,New Property,1819.0,0,0,0,0,0,0,MODERATE,Mid Floor
2656,flat,sector 92,0.51,3,2,2,Relatively New,1131.0,0,0,0,0,0,0,MODERATE,Low Floor
2657,flat,sector 69,0.91,3,2,2,Moderately Old,1473.0,0,0,0,0,0,0,LOW,High Floor
2658,flat,sector 67a,1.6,3,3,2,New Property,1346.0,0,0,1,0,0,1,MODERATE,Mid Floor
2659,house,sector 4,0.4,1,1,0,Moderately Old,450.0,0,0,0,0,0,0,LOW,Low Floor
2660,flat,sector 56,1.55,3,3,3+,Old Property,1800.0,0,1,0,1,1,0,HIGH,Mid Floor
2661,flat,sector 61,2.2,3,3,2,Relatively New,1778.0,0,0,0,0,0,0,LOW,Low Floor
2662,flat,sector 69,2.06,3,3,3,Relatively New,1640.0,0,0,0,0,0,0,LOW,High Floor
2663,flat,sector 83,0.75,2,2,2,Relatively New,1199.0,0,0,0,0,0,1,LOW,Mid Floor
2664,flat,sector 58,2.2,2,2,1,Relatively New,1432.0,1,0,0,0,0,1,MODERATE,Mid Floor
2665,flat,sector 28,6.0,3,3,2,Moderately Old,2983.0,0,1,0,0,0,0,LOW,Mid Floor
2666,flat,sector 49,4.79,5,5,3+,Relatively New,3724.0,1,1,0,1,0,0,LOW,High Floor
2667,flat,sector 85,1.25,2,2,3,Relatively New,1730.0,0,0,0,0,0,0,LOW,Mid Floor
2668,flat,sector 106,3.9,3,3,0,Relatively New,2450.0,0,0,0,0,0,0,MODERATE,High Floor
2669,flat,sohna road,0.4,2,2,1,New Property,615.0,0,0,0,0,0,0,LOW,Mid Floor
2670,flat,sector 37d,1.98,3,3,3+,New Property,1983.0,1,0,0,0,0,1,LOW,High Floor
2671,flat,sector 112,3.0,3,3,2,Relatively New,2600.0,0,0,0,0,1,1,LOW,Low Floor
2672,flat,sector 86,0.5,2,2,1,Relatively New,668.0,0,0,0,0,0,0,LOW,Low Floor
2673,flat,manesar,0.95,3,4,3,Moderately Old,2232.0,0,1,0,0,0,0,MODERATE,Mid Floor
2674,flat,sector 108,1.0,2,2,2,Relatively New,2060.0,0,0,0,0,0,0,LOW,Low Floor
2675,flat,gwal pahari,1.45,3,3,3,Under Construction,1430.0,0,0,0,0,0,0,LOW,Mid Floor
2676,flat,sector 56,1.7,3,3,3,Moderately Old,2200.0,1,0,0,0,0,0,LOW,Mid Floor
2677,house,sector 24,3.51,4,4,3,Old Property,2844.0,1,1,1,1,0,1,HIGH,Mid Floor
2678,flat,sector 67a,1.9,4,4,3,New Property,1991.0,0,0,0,0,0,1,MODERATE,Mid Floor
2679,flat,sector 85,0.55,2,2,2,Relatively New,1050.0,0,0,0,0,1,0,HIGH,Mid Floor
2680,house,sector 12,1.0,3,7,3+,Moderately Old,3750.0,0,0,1,1,0,0,LOW,Mid Floor
2681,house,sector 86,2.5,4,5,3+,Moderately Old,3194.0,0,1,0,1,1,1,LOW,Mid Floor
2682,flat,sector 69,1.4,3,3,2,Relatively New,1428.0,0,0,0,1,0,0,MODERATE,High Floor
2683,flat,sector 65,2.5,3,3,3,Relatively New,1654.0,0,0,0,0,0,0,LOW,High Floor
2684,house,sector 91,2.5,4,4,3+,Moderately Old,3400.0,1,1,1,1,0,1,MODERATE,Mid Floor
2685,flat,sector 67,4.5,4,4,3+,Relatively New,2854.0,0,1,0,0,0,1,HIGH,High Floor
2686,house,sector 63a,3.85,3,3,3+,New Property,2771.0,0,1,0,0,0,1,HIGH,Mid Floor
2687,flat,sector 86,0.41,2,2,1,New Property,557.0,1,1,0,1,1,0,LOW,Mid Floor
2688,flat,sector 102,1.5,3,3,3,Relatively New,1315.0,0,0,0,1,0,1,HIGH,Mid Floor
2689,flat,sohna road,0.93,2,2,2,Under Construction,1000.0,0,0,0,0,1,0,LOW,Mid Floor
2690,flat,sector 66,2.8,3,3,2,New Property,1950.0,1,1,0,1,0,2,MODERATE,High Floor
2691,flat,sector 65,5.5,3,4,3,Relatively New,2803.0,0,1,0,0,0,0,LOW,Mid Floor
2692,house,sector 105,1.35,5,3,3,Moderately Old,3500.0,0,0,0,0,0,0,LOW,Mid Floor
2693,flat,sector 83,1.75,3,3,3,Relatively New,1549.0,0,1,0,0,0,1,MODERATE,Mid Floor
2694,house,sector 17,0.29,2,1,0,Old Property,891.0,0,0,0,0,0,0,LOW,Low Floor
2695,flat,sector 85,1.77,3,4,3,Moderately Old,1450.0,0,1,0,0,0,1,MODERATE,Mid Floor
2696,flat,sector 85,1.2,2,2,3,Relatively New,1300.0,0,0,0,0,0,1,HIGH,Mid Floor
2697,flat,sector 92,1.1,4,3,2,New Property,1778.0,0,0,0,0,0,0,LOW,High Floor
2698,flat,sector 37c,0.95,3,3,3+,New Property,1697.0,0,0,0,0,0,0,MODERATE,Low Floor
2699,flat,sector 82,0.94,2,2,3+,Relatively New,1299.0,1,0,0,0,0,1,MODERATE,Mid Floor
2700,house,sector 26,8.1,5,5,2,Old Property,2295.0,0,0,0,0,0,0,LOW,Mid Floor
2701,flat,gwal pahari,5.9,4,4,3+,New Property,4842.0,1,1,1,1,0,1,HIGH,High Floor
2702,house,sector 105,1.15,3,2,1,Moderately Old,3889.0,0,0,0,0,0,0,LOW,Low Floor
2703,house,sector 81,0.89,1,1,0,Relatively New,1095.0,0,0,0,0,0,0,LOW,Low Floor
2704,flat,sector 104,1.58,2,3,3,Relatively New,1538.0,0,1,0,0,0,0,MODERATE,High Floor
2705,house,sector 48,7.25,3,4,2,Moderately Old,2592.0,1,1,1,1,0,1,MODERATE,Low Floor
2706,flat,sector 70,1.15,2,2,2,Relatively New,1500.0,1,0,0,0,0,0,MODERATE,Mid Floor
2707,flat,sector 37c,0.95,2,2,3+,Relatively New,1179.0,0,0,1,1,0,1,MODERATE,High Floor
2708,flat,sector 83,0.75,3,3,3,New Property,1162.0,0,0,0,0,1,1,LOW,Mid Floor
2709,flat,sector 102,1.49,3,3,3,Relatively New,1315.0,0,0,0,0,0,1,HIGH,Mid Floor
2710,flat,sector 43,5.25,4,4,3,Old Property,2570.0,0,1,0,1,1,0,MODERATE,Mid Floor
2711,house,sector 17b,6.95,4,4,3+,Old Property,3500.0,1,1,1,1,0,0,LOW,Low Floor
2712,house,sector 7,1.35,4,5,0,Old Property,330.0,0,0,0,0,0,0,LOW,Mid Floor
2713,house,sector 3,0.6,1,1,0,Moderately Old,1000.0,0,0,0,0,0,0,LOW,Low Floor
2714,flat,sector 106,1.15,3,4,3+,Relatively New,1186.0,1,1,0,0,0,1,HIGH,High Floor
2715,flat,sector 67,3.65,3,4,3+,Relatively New,2490.0,0,1,0,1,0,1,MODERATE,High Floor
2716,flat,sector 92,0.5,2,2,3,Moderately Old,905.0,0,0,0,0,0,0,LOW,Low Floor
2717,house,sector 7,3.85,4,4,3,Old Property,2628.0,0,0,0,0,0,0,LOW,Mid Floor
2718,flat,sector 65,2.9,4,4,3+,Relatively New,1975.0,1,1,0,0,0,1,HIGH,Mid Floor
2719,flat,sector 92,0.78,2,2,2,New Property,1083.0,0,0,0,0,0,1,LOW,Low Floor
2720,flat,sector 112,3.75,3,5,3+,Relatively New,2536.0,0,1,0,0,0,1,LOW,High Floor
2721,flat,sector 67a,0.62,2,2,2,Relatively New,581.0,0,0,0,0,0,0,MODERATE,Low Floor
2722,flat,sector 37c,0.38,2,2,1,Relatively New,925.0,0,0,0,0,0,0,MODERATE,Mid Floor
2723,house,sector 12,1.7,5,5,3,Moderately Old,2000.0,0,0,0,1,1,0,LOW,Mid Floor
2724,flat,sector 58,3.8,3,4,1,Moderately Old,2164.0,0,1,0,0,0,1,HIGH,High Floor
2725,flat,sector 68,0.9,2,2,2,New Property,1311.0,0,0,0,0,0,0,LOW,Low Floor
2726,flat,sector 65,2.36,3,3,3,Relatively New,1524.0,1,1,0,0,0,1,MODERATE,Low Floor
2727,flat,sector 49,1.9,3,3,3,Moderately Old,2006.0,0,1,0,0,0,1,MODERATE,Mid Floor
2728,flat,sohna road,0.9,3,2,0,Relatively New,1120.0,0,0,0,0,0,0,MODERATE,Low Floor
2729,house,sector 2,5.7,9,9,3+,Moderately Old,2430.0,0,0,0,1,0,1,LOW,Mid Floor
2730,flat,sector 99a,1.45,3,5,3,Relatively New,1807.0,0,1,0,0,1,1,LOW,High Floor
2731,flat,sector 70a,1.1,2,2,3+,New Property,1312.0,0,0,0,0,0,0,MODERATE,Mid Floor
2732,flat,sector 89,1.0,2,2,2,Under Construction,1230.0,1,0,0,0,0,0,LOW,Low Floor
2733,flat,sector 107,0.8,2,2,3+,Relatively New,1204.0,0,0,0,1,0,1,HIGH,Mid Floor
2734,house,sector 26,18.0,6,6,2,Old Property,4518.0,0,1,0,1,1,1,LOW,Mid Floor
2735,flat,sector 33,1.35,3,4,2,Moderately Old,1398.0,0,1,0,0,0,0,LOW,Mid Floor
2736,flat,sector 67,1.0,1,1,1,Relatively New,826.0,0,0,0,0,0,0,LOW,High Floor
2737,flat,sector 106,0.92,2,2,3+,Relatively New,940.0,0,0,0,0,0,0,HIGH,Low Floor
2738,flat,sector 67,2.9,3,3,3,Relatively New,2047.0,0,0,0,0,1,1,LOW,Low Floor
2739,flat,sohna road,0.85,2,2,3,New Property,978.0,0,0,0,0,0,0,MODERATE,Mid Floor
2740,house,sector 11,0.44,3,2,1,Relatively New,128.0,0,0,0,1,1,0,LOW,Low Floor
2741,house,sector 49,2.5,3,3,2,Moderately Old,1900.0,0,0,1,1,0,0,MODERATE,Low Floor
2742,house,sector 14,6.5,4,4,3+,Moderately Old,3150.0,0,0,0,0,0,0,LOW,Low Floor
2743,flat,sector 70,1.63,3,5,3,Relatively New,1527.0,0,1,0,0,0,0,LOW,High Floor
2744,house,sector 1,1.85,4,3,2,Moderately Old,1284.0,0,0,0,0,0,0,LOW,Mid Floor
2745,house,sector 25,6.5,4,4,3+,Moderately Old,1800.0,1,1,1,1,0,0,MODERATE,Low Floor
2746,flat,sector 69,1.36,3,3,1,Relatively New,1291.0,0,0,0,1,0,0,MODERATE,High Floor
2747,flat,sector 82,1.3,4,4,3+,Relatively New,1774.0,0,1,0,0,0,0,MODERATE,Low Floor
2748,flat,sector 37d,0.8,2,2,3,Relatively New,1310.0,0,0,0,0,1,0,HIGH,Mid Floor
2749,flat,dwarka expressway,2.0,3,3,3,New Property,1357.0,0,0,0,0,0,0,LOW,Mid Floor
2750,flat,sector 85,1.18,2,3,3,Relatively New,1420.0,0,0,0,1,0,1,HIGH,High Floor
2751,flat,sector 79,1.2,3,3,3+,Relatively New,1154.0,0,0,0,0,0,1,MODERATE,High Floor
2752,house,sector 105,0.74,3,3,0,Moderately Old,1000.0,0,0,0,0,0,0,LOW,Low Floor
2753,flat,sector 92,0.8,3,2,2,Relatively New,1473.0,0,0,0,0,0,0,LOW,Mid Floor
2754,flat,sector 43,6.5,4,4,3+,Moderately Old,2712.0,0,1,0,0,0,0,LOW,Mid Floor
2755,flat,sector 110,3.6,4,5,3,Relatively New,3077.0,0,1,0,0,0,0,HIGH,Mid Floor
2756,flat,sector 86,1.25,2,2,3,Moderately Old,1339.0,1,0,0,0,0,0,LOW,High Floor
2757,flat,sector 102,1.39,3,3,3,Relatively New,1493.0,0,1,0,0,0,1,LOW,Mid Floor
2758,flat,sector 84,0.34,2,2,1,Relatively New,537.0,0,0,1,0,0,1,MODERATE,Low Floor
2759,house,sector 14,5.0,3,3,3,Moderately Old,2250.0,0,0,0,0,0,0,LOW,Low Floor
2760,flat,sector 72,5.0,4,4,3+,Moderately Old,4500.0,1,1,0,1,1,1,HIGH,Low Floor
2761,flat,sector 56,2.11,3,2,3,Relatively New,2250.0,0,0,0,0,1,1,MODERATE,Mid Floor
2762,flat,sector 72,3.3,3,4,3+,New Property,2185.0,0,1,0,0,0,2,HIGH,High Floor
2763,flat,sector 65,1.9,2,2,3,Under Construction,1141.0,0,0,0,0,0,0,MODERATE,Mid Floor
2764,flat,sector 9a,1.25,4,3,3,Old Property,2007.0,0,1,0,0,0,0,LOW,Low Floor
2765,flat,sector 86,1.25,3,2,1,New Property,1529.0,0,0,0,0,0,0,LOW,High Floor
2766,flat,sector 102,2.15,3,4,3,Relatively New,1945.0,1,1,0,0,0,0,MODERATE,High Floor
2767,flat,sector 48,5.15,3,3,3+,Moderately Old,2364.0,0,1,0,0,0,2,MODERATE,Mid Floor
2768,flat,sector 85,1.14,2,2,3,Relatively New,1484.0,0,0,0,0,0,0,MODERATE,Mid Floor
2769,flat,sector 102,1.91,3,4,2,Relatively New,1587.0,1,1,0,0,0,1,HIGH,High Floor
2770,flat,sector 99a,0.85,2,2,2,New Property,1133.0,0,0,0,0,0,0,LOW,Mid Floor
2771,flat,sector 86,1.55,3,3,3+,Relatively New,1500.0,0,0,0,0,1,2,HIGH,High Floor
2772,house,sector 43,2.55,3,3,2,Relatively New,1935.0,0,0,0,0,0,1,MODERATE,Mid Floor
2773,flat,sector 33,1.25,2,2,3,New Property,1385.0,0,0,0,0,0,0,MODERATE,High Floor
2774,flat,sector 37d,1.0,3,3,3+,Moderately Old,1602.0,0,0,0,0,0,0,LOW,High Floor
2775,house,sector 109,8.75,5,5,3+,New Property,3600.0,1,1,1,1,0,1,HIGH,Mid Floor
2776,house,sector 33,0.85,3,2,0,Relatively New,900.0,0,0,0,0,0,0,LOW,Low Floor
2777,flat,sector 63a,0.42,3,2,2,Relatively New,630.0,0,0,0,0,0,0,LOW,Low Floor
2778,flat,sector 92,0.45,3,3,1,Relatively New,833.0,0,0,0,0,0,0,LOW,Mid Floor
2779,flat,sector 72,4.1,3,3,3,Moderately Old,2308.0,0,1,0,0,0,0,LOW,Mid Floor
2780,house,sector 25,13.5,9,9,0,Relatively New,7000.0,0,0,0,0,0,0,LOW,Low Floor
2781,house,sector 82,7.0,4,4,3+,Relatively New,3900.0,0,1,0,0,0,2,MODERATE,Mid Floor
2782,house,sector 7,2.43,4,4,2,Old Property,345.0,1,0,1,1,0,0,LOW,Mid Floor
2783,house,sector 86,2.47,4,4,3+,Moderately Old,2800.0,0,1,0,1,0,1,MODERATE,Low Floor
2784,flat,sector 83,0.95,3,3,3,Moderately Old,1489.0,0,0,0,0,0,0,LOW,Low Floor
2785,flat,sector 67,3.4,3,4,3,Relatively New,2016.0,0,1,0,0,0,1,HIGH,High Floor
2786,flat,sector 79,1.3,3,3,3+,Relatively New,1213.0,0,0,0,0,0,1,MODERATE,Low Floor
2787,house,sector 5,3.5,6,5,2,Old Property,2250.0,1,1,0,1,1,2,HIGH,Mid Floor
2788,flat,sector 104,0.9,2,2,0,Relatively New,1259.0,0,0,0,0,0,0,LOW,High Floor
2789,flat,manesar,1.6,4,6,3+,Relatively New,2611.0,1,1,0,1,0,0,LOW,Mid Floor
2790,flat,sector 102,1.77,3,3,3,Relatively New,1653.0,0,0,0,0,0,0,HIGH,Low Floor
2791,house,sector 2,5.0,6,6,2,Moderately Old,3611.0,0,0,0,0,0,0,LOW,Low Floor
2792,flat,sector 66,2.8,3,4,3,Relatively New,1700.0,0,1,0,0,0,1,MODERATE,Mid Floor
2793,flat,sector 72,3.5,4,5,3+,Relatively New,2625.0,0,1,0,0,1,0,LOW,High Floor
2794,flat,sector 84,1.15,2,2,3,Relatively New,1394.0,1,0,0,0,0,0,LOW,High Floor
2795,flat,sector 85,2.2,4,5,3+,Relatively New,2545.0,0,0,0,0,0,0,MODERATE,Mid Floor
2796,flat,sector 70,1.75,3,5,3,New Property,1527.0,0,1,0,1,0,0,LOW,Mid Floor
2797,flat,sector 36,1.0,3,2,3,New Property,1122.0,0,0,0,0,0,0,MODERATE,Low Floor
2798,flat,sector 106,1.0,2,2,3+,New Property,940.0,0,0,0,0,0,1,LOW,Low Floor
2799,flat,sector 108,2.45,3,3,3,Relatively New,1460.0,0,0,0,0,0,0,LOW,High Floor
2800,flat,sector 109,1.7,3,3,3,Relatively New,1550.0,0,0,0,0,0,0,MODERATE,High Floor
2801,flat,sector 113,1.45,2,2,2,Relatively New,1080.0,0,0,0,0,0,0,MODERATE,Mid Floor
2802,flat,sohna road,0.7,3,3,3,Relatively New,1281.0,0,0,0,1,0,0,HIGH,Low Floor
2803,flat,sector 65,1.95,3,3,3+,New Property,1556.0,0,0,1,0,0,1,MODERATE,Low Floor
2804,flat,sector 85,2.0,3,4,3,Relatively New,2026.0,0,1,0,0,0,0,HIGH,Mid Floor
2805,flat,sector 67,2.7,4,4,3+,Moderately Old,2127.0,0,1,0,1,0,1,MODERATE,Mid Floor
2806,flat,sector 66,2.7,4,4,3,Relatively New,2501.0,0,1,0,0,1,0,LOW,Mid Floor
2807,flat,sector 88b,0.92,2,2,3,New Property,1350.0,0,0,0,0,0,0,LOW,Mid Floor
2808,flat,sector 47,1.8,4,4,3+,Moderately Old,2857.0,0,0,1,0,0,1,MODERATE,Mid Floor
2809,flat,sector 61,3.6,4,4,3,Moderately Old,2580.0,0,1,0,0,0,1,MODERATE,Mid Floor
2810,flat,sector 86,1.55,3,3,3,Relatively New,1900.0,0,0,0,0,0,0,LOW,Mid Floor
2811,flat,sohna road,0.24,1,1,2,New Property,360.0,0,0,0,0,0,0,MODERATE,Low Floor
2812,flat,sector 85,2.13,4,4,3,Relatively New,2600.0,0,0,0,0,0,0,LOW,Mid Floor
2813,flat,sector 37c,1.27,3,3,3,Relatively New,1581.0,1,0,0,0,1,0,LOW,Low Floor
2814,flat,sohna road,1.07,3,3,3+,Relatively New,1600.0,0,0,0,0,0,0,HIGH,Mid Floor
2815,flat,sector 90,1.75,4,4,3+,Relatively New,2005.0,0,0,0,0,1,0,LOW,Mid Floor
2816,house,sector 23,2.8,5,5,3+,Old Property,1557.0,0,0,0,1,0,1,MODERATE,Low Floor
2817,flat,sector 70a,1.8,3,3,3,Relatively New,1925.0,1,0,0,0,0,0,MODERATE,Mid Floor
2818,flat,sector 85,1.58,3,4,3,Relatively New,2227.0,0,1,0,0,0,0,HIGH,Mid Floor
2819,house,sector 12,0.35,2,1,0,Old Property,360.0,0,0,0,0,0,0,LOW,Low Floor
2820,house,sector 7,1.0,2,2,0,Old Property,126.0,1,0,0,0,0,0,LOW,Low Floor
2821,flat,sector 109,1.3,3,2,3,Moderately Old,1701.0,0,0,0,0,0,0,MODERATE,High Floor
2822,flat,sector 92,0.39,3,3,3+,Relatively New,713.0,0,0,0,0,0,0,MODERATE,Mid Floor
2823,flat,sector 66,4.6,3,3,3,Relatively New,2882.0,1,1,1,1,0,0,MODERATE,High Floor
2824,flat,sohna road,1.14,3,3,3+,Relatively New,1382.0,0,0,0,0,0,0,HIGH,Mid Floor
2825,flat,sector 67a,1.4,2,2,2,Relatively New,1149.0,1,0,0,0,1,0,MODERATE,Mid Floor
2826,flat,sector 33,3.3,3,3,3,New Property,2667.0,1,1,1,1,0,0,MODERATE,Low Floor
2827,flat,sector 56,1.74,3,3,3+,Old Property,2400.0,0,1,0,1,0,1,MODERATE,Low Floor
2828,house,sector 26,17.0,5,6,3,Old Property,4518.0,0,1,1,1,0,1,MODERATE,Low Floor
2829,flat,sector 1,0.85,3,3,0,Moderately Old,2200.0,0,0,0,0,0,0,LOW,Mid Floor
2830,flat,sector 62,7.56,4,4,3+,Relatively New,4200.0,0,1,0,1,0,1,MODERATE,High Floor
2831,flat,sector 70a,2.5,3,3,3+,Relatively New,1723.0,0,0,0,0,1,1,HIGH,High Floor
2832,flat,sector 69,1.42,3,3,2,Relatively New,1428.0,0,0,0,1,0,1,MODERATE,Mid Floor
2833,flat,sector 63,3.25,3,3,3,New Property,2700.0,0,0,0,0,1,0,LOW,Mid Floor
2834,flat,sector 71,0.65,2,2,1,Relatively New,590.0,0,0,0,0,0,1,LOW,Mid Floor
2835,flat,sector 81,2.34,3,4,3+,Relatively New,1760.0,0,1,0,0,0,2,HIGH,High Floor
2836,flat,sector 108,0.85,3,3,2,Relatively New,1500.0,0,1,0,0,0,0,MODERATE,Low Floor
2837,flat,sector 92,0.65,3,2,3,Relatively New,1240.0,0,0,0,0,0,0,LOW,Mid Floor
2838,flat,sector 92,0.71,3,3,3,Relatively New,1473.0,0,0,0,1,0,0,MODERATE,Low Floor
2839,flat,sector 67a,0.53,2,2,1,Relatively New,657.0,0,0,0,0,1,1,LOW,Mid Floor
2840,house,sector 14,3.5,6,4,2,Old Property,1935.0,0,0,0,0,1,1,LOW,Low Floor
2841,house,sector 37d,1.27,3,3,3,Relatively New,1570.0,0,0,0,1,0,0,MODERATE,Mid Floor
2842,flat,sohna road,0.78,2,2,2,Relatively New,1319.0,1,0,0,0,0,1,MODERATE,Mid Floor
2843,flat,sector 71,0.95,2,2,2,Moderately Old,1084.0,0,0,0,0,0,1,MODERATE,Mid Floor
2844,flat,sector 69,1.9,4,4,2,Relatively New,1819.0,0,0,0,0,0,0,LOW,Low Floor
2845,house,sector 26,12.5,4,5,2,Moderately Old,3240.0,1,1,0,0,0,1,MODERATE,Low Floor
2846,flat,sohna road,0.24,2,2,1,Relatively New,516.0,0,0,0,0,0,0,LOW,High Floor
2847,flat,sohna road,0.3,2,2,2,Relatively New,711.0,0,0,0,0,0,0,LOW,Mid Floor
2848,flat,sector 60,3.0,3,3,3,Relatively New,2400.0,0,1,0,0,0,1,HIGH,Mid Floor
2849,flat,sector 81,0.45,2,2,2,Relatively New,664.0,0,0,1,0,0,1,LOW,Mid Floor
2850,house,sector 26,5.8,4,4,3+,Old Property,4518.0,0,0,0,0,0,0,LOW,Mid Floor
2851,flat,sector 14,2.2,3,4,3+,Old Property,1956.0,0,0,0,0,0,0,LOW,Mid Floor
2852,flat,sector 99a,1.6,3,3,3,Under Construction,1810.0,0,0,0,0,0,0,LOW,Mid Floor
2853,house,sector 12,0.38,3,3,3,Relatively New,900.0,0,0,0,0,0,0,LOW,Mid Floor
2854,flat,sector 31,1.25,2,2,2,Old Property,1200.0,0,0,0,0,0,0,LOW,Low Floor
2855,flat,sector 86,1.65,3,4,3,Relatively New,1715.0,0,1,0,0,0,0,MODERATE,Mid Floor
2856,flat,sector 110,1.8,3,3,3+,Relatively New,1850.0,0,1,0,0,0,1,MODERATE,Mid Floor
2857,flat,sector 56,2.0,4,4,2,Under Construction,2081.0,0,0,0,0,0,0,LOW,Mid Floor
2858,house,sector 31,3.25,4,4,3+,Moderately Old,1449.0,1,1,1,1,0,1,LOW,Mid Floor
2859,house,sector 43,6.25,7,7,3+,Moderately Old,2034.0,1,1,1,0,0,0,LOW,Mid Floor
2860,house,sector 112,9.5,5,5,3,Relatively New,7450.0,0,1,0,0,0,0,LOW,Low Floor
2861,house,sector 2,2.9,4,4,3,Relatively New,1557.0,0,0,1,0,0,1,LOW,Low Floor
2862,flat,sector 52,0.29,1,1,0,Moderately Old,278.0,0,0,0,0,0,1,LOW,Low Floor
2863,flat,sector 82,0.8,2,2,3,Relatively New,1383.0,0,0,0,0,0,0,LOW,Mid Floor
2864,flat,sector 102,2.03,3,3,2,New Property,1337.0,0,0,0,0,0,0,MODERATE,Low Floor
2865,flat,sector 90,1.2,3,3,3+,Moderately Old,2144.0,0,1,0,1,0,0,MODERATE,Mid Floor
2866,flat,sector 85,1.04,2,3,3+,Relatively New,1576.0,0,0,1,0,0,0,MODERATE,Mid Floor
2867,flat,sector 82a,3.5,5,5,3+,Relatively New,2896.0,1,0,0,0,0,2,LOW,High Floor
2868,flat,sector 12,0.6,2,2,1,New Property,800.0,0,0,0,1,0,2,LOW,Low Floor
2869,flat,sector 108,1.2,3,2,3+,Relatively New,1550.0,0,1,0,1,0,1,HIGH,High Floor
2870,flat,sector 28,1.35,2,2,2,Old Property,1120.0,0,0,1,0,0,0,MODERATE,High Floor
2871,house,sector 43,7.0,5,5,3+,Relatively New,2700.0,1,1,0,1,0,1,LOW,Mid Floor
2872,house,sector 49,3.75,2,6,3,Moderately Old,1467.0,0,0,0,0,1,0,LOW,Mid Floor
2873,flat,sector 63a,3.23,3,3,3,New Property,1202.0,0,1,0,0,0,0,MODERATE,Mid Floor
2874,flat,sector 54,4.86,3,4,3+,Relatively New,1875.0,0,1,0,0,0,1,LOW,Mid Floor
2875,house,sector 2,3.65,3,9,3+,New Property,1557.0,0,1,0,1,0,1,MODERATE,Mid Floor
2876,flat,sector 5,0.26,1,1,1,Relatively New,648.0,0,0,0,0,0,0,LOW,Mid Floor
2877,house,sector 38,4.0,6,6,3+,Old Property,1836.0,1,1,0,1,1,1,MODERATE,Mid Floor
2878,flat,sector 65,2.15,2,2,3+,Relatively New,1433.0,0,0,0,0,0,0,LOW,High Floor
2879,house,sector 50,10.55,5,5,3,Moderately Old,3240.0,1,1,0,0,0,0,LOW,Low Floor
2880,flat,sector 79,1.25,2,2,3,Relatively New,1383.0,0,0,0,0,0,0,LOW,Low Floor
2881,house,sector 11,1.2,7,3,0,Moderately Old,300.0,0,0,0,0,0,0,LOW,Mid Floor
2882,flat,sector 85,1.06,2,2,2,Relatively New,1512.0,0,0,0,0,0,0,LOW,High Floor
2883,flat,sector 1,0.85,3,3,3+,Relatively New,2081.0,0,1,0,0,0,0,LOW,Mid Floor
2884,flat,sector 84,1.05,3,3,3,Relatively New,1610.0,0,0,0,0,1,0,MODERATE,Mid Floor
2885,flat,sector 69,1.43,3,3,2,Relatively New,1305.0,0,0,0,1,0,0,MODERATE,Low Floor
2886,flat,sohna road,0.25,2,2,0,Relatively New,481.0,0,0,0,0,0,0,LOW,Low Floor
2887,flat,sector 79,1.4,2,2,2,Relatively New,1556.0,1,1,1,0,0,2,MODERATE,Mid Floor
2888,house,sector 6,0.66,3,2,1,Old Property,612.0,0,0,0,0,0,0,LOW,Low Floor
2889,flat,sector 69,1.72,4,4,1,Relatively New,1783.0,0,0,0,0,0,0,MODERATE,High Floor
2890,flat,sector 54,1.55,3,3,3+,Moderately Old,2000.0,0,0,0,1,1,1,MODERATE,Mid Floor
2891,house,sector 41,11.0,4,4,2,New Property,3240.0,1,1,0,1,0,0,LOW,Mid Floor
2892,flat,sector 112,3.75,3,3,2,Relatively New,2225.56,0,1,0,0,0,1,HIGH,High Floor
2893,flat,sector 83,1.3,3,3,3,Relatively New,1387.0,0,1,0,0,0,1,HIGH,High Floor
2894,flat,sector 60,3.75,4,5,3,Relatively New,2534.0,0,1,0,0,0,0,HIGH,High Floor
2895,flat,sector 37c,1.35,3,3,0,New Property,1820.0,0,0,0,0,0,0,MODERATE,Low Floor
2896,flat,sector 83,1.15,3,2,3,Relatively New,1588.0,0,0,0,0,0,0,LOW,High Floor
2897,flat,sector 69,3.05,4,5,3+,Relatively New,2856.0,0,1,0,0,1,0,LOW,High Floor
2898,flat,sector 83,1.05,3,3,2,Relatively New,1588.0,1,1,1,1,0,1,HIGH,High Floor
2899,flat,sector 109,2.1,3,4,3+,Relatively New,2100.0,0,1,0,0,0,1,HIGH,High Floor
2900,flat,sector 69,1.3,3,3,1,Relatively New,1392.0,0,0,0,1,0,1,MODERATE,High Floor
2901,flat,sector 103,0.8,2,2,3,New Property,1089.0,0,0,0,1,0,0,HIGH,Mid Floor
2902,flat,sector 22,4.63,3,5,3+,New Property,2796.0,0,1,0,0,1,0,MODERATE,Mid Floor
2903,flat,sector 102,1.4,3,3,3,Relatively New,1493.0,0,1,0,0,0,1,MODERATE,Mid Floor
2904,flat,sector 104,1.25,3,4,3+,Relatively New,1669.0,0,1,0,0,1,0,MODERATE,High Floor
2905,flat,sector 81,2.7,3,3,3,Relatively New,2343.0,0,1,0,0,0,1,LOW,High Floor
2906,flat,sector 50,2.51,3,3,3,Moderately Old,2093.0,0,0,1,1,0,1,MODERATE,High Floor
2907,flat,sector 86,0.45,2,2,1,Relatively New,646.0,0,0,0,0,0,0,MODERATE,Mid Floor
